      price  quantity  type               timestamp
4  90866000    0.0298     0 2024-04-28 20:50:35.503
      price  quantity  type               timestamp
0  90899000    0.0020     1 2024-04-28 20:50:35.503
1  90922000    0.0311     1 2024-04-28 20:50:35.503
2  90925000    0.0241     1 2024-04-28 20:50:35.503
3  90926000    0.0886     1 2024-04-28 20:50:35.503
4  90927000    0.0553     1 2024-04-28 20:50:35.503
      price  quantity  type               timestamp
0  90876000    0.0010     0 2024-04-28 20:50:40.454
1  90875000    0.0255     0 2024-04-28 20:50:40.454
2  90874000    0.0004     0 2024-04-28 20:50:40.454
3  90866000    0.0068     0 2024-04-28 20:50:40.454
4  90864000    0.0001     0 2024-04-28 20:50:40.454
      price  quantity  type               timestamp
0  90897000    0.0018     1 2024-04-28 20:50:40.454
1  90910000    0.1076     1 2024-04-28 20:50:40.454
2  90911000    0.0311     1 2024-04-28 20:50:40.454
3  90914000    0.0241     1 2024-04-28 20:50:40.454
4  90915000    0.0370     1 2024-04-28 20:50:40.454
      price  quantity  type               timestamp
0  90875000    0.0200     0 2024-04-28 20:50:45.409
1  90874000    0.0004     0 2024-04-28 20:50:45.409
2  90866000    0.0068     0 2024-04-28 20:50:45.409
3  90864000    0.0001     0 2024-04-28 20:50:45.409
4  90856000    0.0200     0 2024-04-28 20:50:45.409
      price  quantity  type               timestamp
0  90876000    0.1297     1 2024-04-28 20:50:45.409
1  90898000    0.0591     1 2024-04-28 20:50:45.409
2  90909000    0.0020     1 2024-04-28 20:50:45.409
3  90911000    0.0311     1 2024-04-28 20:50:45.409
4  90914000    0.0241     1 2024-04-28 20:50:45.409
      price  quantity  type               timestamp
0  90875000    0.0210     0 2024-04-28 20:50:50.362
1  90874000    0.0004     0 2024-04-28 20:50:50.362
2  90866000    0.0068     0 2024-04-28 20:50:50.362
3  90864000    0.0001     0 2024-04-28 20:50:50.362
4  90856000    0.0200     0 2024-04-28 20:50:50.362
      price  quantity  type               timestamp
0  90876000    0.1309     1 2024-04-28 20:50:50.362
1  90898000    0.0591     1 2024-04-28 20:50:50.362
2  90911000    0.0311     1 2024-04-28 20:50:50.362
3  90914000    0.0241     1 2024-04-28 20:50:50.362
4  90915000    0.0370     1 2024-04-28 20:50:50.362
      price  quantity  type               timestamp
0  90875000    0.0210     0 2024-04-28 20:50:55.312
1  90874000    0.0072     0 2024-04-28 20:50:55.312
2  90866000    0.0298     0 2024-04-28 20:50:55.312
3  90864000    0.0002     0 2024-04-28 20:50:55.312
4  90856000    0.0200     0 2024-04-28 20:50:55.312
      price  quantity  type               timestamp
0  90876000    0.1044     1 2024-04-28 20:50:55.312
1  90898000    0.0591     1 2024-04-28 20:50:55.312
2  90923000    0.0311     1 2024-04-28 20:50:55.312
3  90925000    0.0241     1 2024-04-28 20:50:55.312
4  90926000    0.0740     1 2024-04-28 20:50:55.312
      price  quantity  type               timestamp
0  90875000    0.0434     0 2024-04-28 20:51:00.263
1  90874000    0.0068     0 2024-04-28 20:51:00.263
2  90866000    0.0068     0 2024-04-28 20:51:00.263
3  90864000    0.0001     0 2024-04-28 20:51:00.263
4  90856000    0.0200     0 2024-04-28 20:51:00.263
      price  quantity  type               timestamp
0  90876000    0.1014     1 2024-04-28 20:51:00.263
1  90898000    0.0591     1 2024-04-28 20:51:00.263
2  90930000    0.1156     1 2024-04-28 20:51:00.263
3  90933000    0.0311     1 2024-04-28 20:51:00.263
4  90936000    0.0611     1 2024-04-28 20:51:00.263
      price  quantity  type               timestamp
0  90875000    0.0299     0 2024-04-28 20:51:05.216
1  90874000    0.0068     0 2024-04-28 20:51:05.216
2  90866000    0.0068     0 2024-04-28 20:51:05.216
3  90864000    0.0001     0 2024-04-28 20:51:05.216
4  90856000    0.1171     0 2024-04-28 20:51:05.216
      price  quantity  type               timestamp
0  90876000    0.0767     1 2024-04-28 20:51:05.216
1  90898000    0.0591     1 2024-04-28 20:51:05.216
2  90925000    0.0200     1 2024-04-28 20:51:05.216
3  90930000    0.1158     1 2024-04-28 20:51:05.216
4  90939000    0.0287     1 2024-04-28 20:51:05.216
      price  quantity  type               timestamp
0  90875000    0.0300     0 2024-04-28 20:51:10.391
1  90874000    0.0068     0 2024-04-28 20:51:10.391
2  90866000    0.0068     0 2024-04-28 20:51:10.391
3  90864000    0.0001     0 2024-04-28 20:51:10.391
4  90857000    0.0974     0 2024-04-28 20:51:10.391
      price  quantity  type               timestamp
0  90876000    0.0745     1 2024-04-28 20:51:10.391
1  90898000    0.0591     1 2024-04-28 20:51:10.391
2  90925000    0.0200     1 2024-04-28 20:51:10.391
3  90930000    0.1158     1 2024-04-28 20:51:10.391
4  90938000    0.0681     1 2024-04-28 20:51:10.391
      price  quantity  type               timestamp
0  90878000    0.0010     0 2024-04-28 20:51:15.604
1  90877000    0.0010     0 2024-04-28 20:51:15.604
2  90876000    0.0425     0 2024-04-28 20:51:15.604
3  90875000    0.0290     0 2024-04-28 20:51:15.604
4  90874000    0.0068     0 2024-04-28 20:51:15.604
      price  quantity  type               timestamp
0  90898000    0.0403     1 2024-04-28 20:51:15.604
1  90925000    0.0200     1 2024-04-28 20:51:15.604
2  90930000    0.1158     1 2024-04-28 20:51:15.604
3  90937000    0.1082     1 2024-04-28 20:51:15.604
4  90938000    0.0681     1 2024-04-28 20:51:15.604
      price  quantity  type               timestamp
0  90930000    0.0235     0 2024-04-28 20:51:20.822
1  90890000    0.0006     0 2024-04-28 20:51:20.822
2  90884000    0.1086     0 2024-04-28 20:51:20.822
3  90877000    0.1075     0 2024-04-28 20:51:20.822
4  90876000    0.1275     0 2024-04-28 20:51:20.822
      price  quantity  type               timestamp
0  90938000    0.0681     1 2024-04-28 20:51:20.822
1  90939000    0.0287     1 2024-04-28 20:51:20.822
2  90940000    0.0370     1 2024-04-28 20:51:20.822
3  90941000    0.1298     1 2024-04-28 20:51:20.822
4  90942000    0.0266     1 2024-04-28 20:51:20.822
      price  quantity  type               timestamp
0  90890000    0.0006     0 2024-04-28 20:51:26.023
1  90876000    0.0952     0 2024-04-28 20:51:26.023
2  90875000    0.0290     0 2024-04-28 20:51:26.023
3  90874000    0.0068     0 2024-04-28 20:51:26.023
4  90866000    0.0068     0 2024-04-28 20:51:26.023
      price  quantity  type               timestamp
0  90931000    0.0066     1 2024-04-28 20:51:26.023
1  90937000    0.0020     1 2024-04-28 20:51:26.023
2  90938000    0.0682     1 2024-04-28 20:51:26.023
3  90939000    0.0287     1 2024-04-28 20:51:26.023
4  90940000    0.0370     1 2024-04-28 20:51:26.023
      price  quantity  type               timestamp
0  90891000    0.0121     0 2024-04-28 20:51:31.017
1  90890000    0.0006     0 2024-04-28 20:51:31.017
2  90877000    0.0001     0 2024-04-28 20:51:31.017
3  90876000    0.0952     0 2024-04-28 20:51:31.017
4  90875000    0.0290     0 2024-04-28 20:51:31.017
      price  quantity  type               timestamp
0  90930000    0.0055     1 2024-04-28 20:51:31.017
1  90938000    0.0001     1 2024-04-28 20:51:31.017
2  90939000    0.0001     1 2024-04-28 20:51:31.017
3  90941000    0.0002     1 2024-04-28 20:51:31.017
4  90945000    0.0681     1 2024-04-28 20:51:31.017
      price  quantity  type               timestamp
0  90891000    0.0005     0 2024-04-28 20:51:35.966
1  90890000    0.0001     0 2024-04-28 20:51:35.966
2  90877000    0.1087     0 2024-04-28 20:51:35.966
3  90876000    0.0953     0 2024-04-28 20:51:35.966
4  90875000    0.0289     0 2024-04-28 20:51:35.966
      price  quantity  type               timestamp
0  90929000    0.0004     1 2024-04-28 20:51:35.966
1  90938000    0.0001     1 2024-04-28 20:51:35.966
2  90939000    0.0001     1 2024-04-28 20:51:35.966
3  90941000    0.0003     1 2024-04-28 20:51:35.966
4  90950000    0.0015     1 2024-04-28 20:51:35.966
      price  quantity  type               timestamp
0  90928000    0.0097     0 2024-04-28 20:51:40.925
1  90901000    0.0603     0 2024-04-28 20:51:40.925
2  90899000    0.1086     0 2024-04-28 20:51:40.925
3  90898000    2.7127     0 2024-04-28 20:51:40.925
4  90892000    0.0337     0 2024-04-28 20:51:40.925
      price  quantity  type               timestamp
0  90938000    0.1092     1 2024-04-28 20:51:40.925
1  91000000    0.0599     1 2024-04-28 20:51:40.925
2  91010000    0.0896     1 2024-04-28 20:51:40.925
3  91015000    0.0266     1 2024-04-28 20:51:40.925
4  91017000    0.0108     1 2024-04-28 20:51:40.925
      price  quantity  type               timestamp
0  90933000    0.0062     0 2024-04-28 20:51:45.877
1  90932000    0.0004     0 2024-04-28 20:51:45.877
2  90930000    0.0010     0 2024-04-28 20:51:45.877
3  90929000    0.0002     0 2024-04-28 20:51:45.877
4  90928000    0.0001     0 2024-04-28 20:51:45.877
      price  quantity  type               timestamp
0  91008000    0.0889     1 2024-04-28 20:51:45.877
1  91009000    0.0370     1 2024-04-28 20:51:45.877
2  91010000    0.0796     1 2024-04-28 20:51:45.877
3  91011000    0.0370     1 2024-04-28 20:51:45.877
4  91012000    0.0704     1 2024-04-28 20:51:45.877
      price  quantity  type               timestamp
0  90936000    0.0064     0 2024-04-28 20:51:50.833
1  90935000    0.0185     0 2024-04-28 20:51:50.833
2  90932000    0.0004     0 2024-04-28 20:51:50.833
3  90930000    0.0001     0 2024-04-28 20:51:50.833
4  90929000    0.0002     0 2024-04-28 20:51:50.833
      price  quantity  type               timestamp
0  90996000    0.0287     1 2024-04-28 20:51:50.833
1  90998000    0.0372     1 2024-04-28 20:51:50.833
2  90999000    0.1099     1 2024-04-28 20:51:50.833
3  91000000    0.1101     1 2024-04-28 20:51:50.833
4  91003000    0.0635     1 2024-04-28 20:51:50.833
      price  quantity  type               timestamp
0  90951000    0.0019     0 2024-04-28 20:51:55.785
1  90937000    0.0175     0 2024-04-28 20:51:55.785
2  90935000    0.0185     0 2024-04-28 20:51:55.785
3  90932000    0.0004     0 2024-04-28 20:51:55.785
4  90930000    0.0001     0 2024-04-28 20:51:55.785
      price  quantity  type               timestamp
0  91003000    0.0662     1 2024-04-28 20:51:55.785
1  91004000    0.0288     1 2024-04-28 20:51:55.785
2  91005000    0.0370     1 2024-04-28 20:51:55.785
3  91006000    0.0704     1 2024-04-28 20:51:55.785
4  91007000    0.0860     1 2024-04-28 20:51:55.785
      price  quantity  type               timestamp
0  90960000    0.0073     0 2024-04-28 20:52:00.736
1  90930000    0.0001     0 2024-04-28 20:52:00.736
2  90929000    0.0002     0 2024-04-28 20:52:00.736
3  90928000    0.0001     0 2024-04-28 20:52:00.736
4  90927000    0.1089     0 2024-04-28 20:52:00.736
      price  quantity  type               timestamp
0  91004000    0.0001     1 2024-04-28 20:52:00.736
1  91007000    0.0001     1 2024-04-28 20:52:00.736
2  91009000    0.0012     1 2024-04-28 20:52:00.736
3  91010000    0.0198     1 2024-04-28 20:52:00.736
4  91012000    0.0662     1 2024-04-28 20:52:00.736
      price  quantity  type               timestamp
0  90962000    0.0010     0 2024-04-28 20:52:05.689
1  90961000    0.0054     0 2024-04-28 20:52:05.689
2  90945000    0.0019     0 2024-04-28 20:52:05.689
3  90938000    0.0100     0 2024-04-28 20:52:05.689
4  90930000    0.0001     0 2024-04-28 20:52:05.689
      price  quantity  type               timestamp
0  90998000    0.1486     1 2024-04-28 20:52:05.689
1  90999000    0.0637     1 2024-04-28 20:52:05.689
2  91000000    0.1193     1 2024-04-28 20:52:05.689
3  91001000    0.1108     1 2024-04-28 20:52:05.689
4  91002000    0.1271     1 2024-04-28 20:52:05.689
      price  quantity  type               timestamp
0  90961000    0.0152     0 2024-04-28 20:52:10.646
1  90945000    0.0115     0 2024-04-28 20:52:10.646
2  90938000    0.0100     0 2024-04-28 20:52:10.646
3  90930000    0.0001     0 2024-04-28 20:52:10.646
4  90929000    0.0002     0 2024-04-28 20:52:10.646
      price  quantity  type               timestamp
0  90994000    0.3140     1 2024-04-28 20:52:10.646
1  90998000    0.0566     1 2024-04-28 20:52:10.646
2  90999000    0.0637     1 2024-04-28 20:52:10.646
3  91000000    0.0370     1 2024-04-28 20:52:10.646
4  91001000    0.1109     1 2024-04-28 20:52:10.646
      price  quantity  type               timestamp
0  90945000    0.0001     0 2024-04-28 20:52:15.606
1  90903000    0.0616     0 2024-04-28 20:52:15.606
2  90902000    0.0551     0 2024-04-28 20:52:15.606
3  90891000    0.0613     0 2024-04-28 20:52:15.606
4  90890000    0.0031     0 2024-04-28 20:52:15.606
      price  quantity  type               timestamp
0  90993000    0.1099     1 2024-04-28 20:52:15.606
1  90994000    0.3031     1 2024-04-28 20:52:15.606
2  90997000    0.0098     1 2024-04-28 20:52:15.606
3  90998000    0.0582     1 2024-04-28 20:52:15.606
4  90999000    0.0637     1 2024-04-28 20:52:15.606
      price  quantity  type               timestamp
0  90947000    0.0011     0 2024-04-28 20:52:20.559
1  90946000    0.0010     0 2024-04-28 20:52:20.559
2  90924000    0.0001     0 2024-04-28 20:52:20.559
3  90902000    0.0013     0 2024-04-28 20:52:20.559
4  90891000    0.0613     0 2024-04-28 20:52:20.559
      price  quantity  type               timestamp
0  90976000    0.0369     1 2024-04-28 20:52:20.559
1  90977000    0.0598     1 2024-04-28 20:52:20.559
2  90978000    0.1099     1 2024-04-28 20:52:20.559
3  90979000    0.0704     1 2024-04-28 20:52:20.559
4  90980000    0.1205     1 2024-04-28 20:52:20.559
      price  quantity  type               timestamp
0  90949000    0.0010     0 2024-04-28 20:52:25.523
1  90948000    0.0010     0 2024-04-28 20:52:25.523
2  90947000    0.0002     0 2024-04-28 20:52:25.523
3  90946000    0.0001     0 2024-04-28 20:52:25.523
4  90918000    0.0001     0 2024-04-28 20:52:25.523
      price  quantity  type               timestamp
0  90969000    0.1099     1 2024-04-28 20:52:25.523
1  90970000    0.0369     1 2024-04-28 20:52:25.523
2  90971000    0.0598     1 2024-04-28 20:52:25.523
3  90973000    0.0667     1 2024-04-28 20:52:25.523
4  90974000    0.1205     1 2024-04-28 20:52:25.523
      price  quantity  type               timestamp
0  90948000    0.0121     0 2024-04-28 20:52:30.478
1  90947000    0.0004     0 2024-04-28 20:52:30.478
2  90946000    0.0001     0 2024-04-28 20:52:30.478
3  90936000    0.0001     0 2024-04-28 20:52:30.478
4  90902000    0.0013     0 2024-04-28 20:52:30.478
      price  quantity  type               timestamp
0  90967000    0.0038     1 2024-04-28 20:52:30.478
1  90969000    0.3140     1 2024-04-28 20:52:30.478
2  90988000    0.0967     1 2024-04-28 20:52:30.478
3  90990000    0.0317     1 2024-04-28 20:52:30.478
4  90991000    0.1365     1 2024-04-28 20:52:30.478
      price  quantity  type               timestamp
0  90947000    0.0004     0 2024-04-28 20:52:35.434
1  90946000    0.0001     0 2024-04-28 20:52:35.434
2  90942000    0.0001     0 2024-04-28 20:52:35.434
3  90902000    0.0013     0 2024-04-28 20:52:35.434
4  90893000    0.0208     0 2024-04-28 20:52:35.434
      price  quantity  type               timestamp
0  90966000    0.0038     1 2024-04-28 20:52:35.434
1  90993000    0.1095     1 2024-04-28 20:52:35.434
2  90994000    0.1464     1 2024-04-28 20:52:35.434
3  90995000    0.0598     1 2024-04-28 20:52:35.434
4  90996000    0.0317     1 2024-04-28 20:52:35.434
      price  quantity  type               timestamp
0  90948000    0.0002     0 2024-04-28 20:52:40.385
1  90947000    0.0000     0 2024-04-28 20:52:40.385
2  90946000    0.0001     0 2024-04-28 20:52:40.385
3  90942000    0.0001     0 2024-04-28 20:52:40.385
4  90902000    0.0013     0 2024-04-28 20:52:40.385
      price  quantity  type               timestamp
0  90965000    0.0052     1 2024-04-28 20:52:40.385
1  90966000    0.0038     1 2024-04-28 20:52:40.385
2  90974000    0.3140     1 2024-04-28 20:52:40.385
3  90994000    0.0369     1 2024-04-28 20:52:40.385
4  90995000    0.0598     1 2024-04-28 20:52:40.385
      price  quantity  type               timestamp
0  90946000    0.0001     0 2024-04-28 20:52:45.340
1  90942000    0.0357     0 2024-04-28 20:52:45.340
2  90902000    0.0013     0 2024-04-28 20:52:45.340
3  90893000    0.0208     0 2024-04-28 20:52:45.340
4  90892000    1.8002     0 2024-04-28 20:52:45.340
      price  quantity  type               timestamp
0  90947000    0.0140     1 2024-04-28 20:52:45.340
1  90966000    0.0038     1 2024-04-28 20:52:45.340
2  90974000    0.3140     1 2024-04-28 20:52:45.340
3  90997000    0.0369     1 2024-04-28 20:52:45.340
4  90998000    0.0598     1 2024-04-28 20:52:45.340
      price  quantity  type               timestamp
0  90945000    0.0001     0 2024-04-28 20:52:50.294
1  90902000    0.0013     0 2024-04-28 20:52:50.294
2  90894000    0.0229     0 2024-04-28 20:52:50.294
3  90893000    0.0220     0 2024-04-28 20:52:50.294
4  90892000    1.8002     0 2024-04-28 20:52:50.294
      price  quantity  type               timestamp
0  90946000    0.0060     1 2024-04-28 20:52:50.294
1  90974000    0.3140     1 2024-04-28 20:52:50.294
2  90997000    0.0369     1 2024-04-28 20:52:50.294
3  90998000    0.0598     1 2024-04-28 20:52:50.294
4  90999000    0.0350     1 2024-04-28 20:52:50.294
      price  quantity  type               timestamp
0  90902000    0.0013     0 2024-04-28 20:52:55.252
1  90894000    0.0229     0 2024-04-28 20:52:55.252
2  90893000    0.0220     0 2024-04-28 20:52:55.252
3  90892000    1.8002     0 2024-04-28 20:52:55.252
4  90890000    0.0031     0 2024-04-28 20:52:55.252
      price  quantity  type               timestamp
0  90946000    0.0060     1 2024-04-28 20:52:55.252
1  90974000    0.3140     1 2024-04-28 20:52:55.252
2  91000000    0.0001     1 2024-04-28 20:52:55.252
3  91001000    0.0640     1 2024-04-28 20:52:55.252
4  91003000    0.0370     1 2024-04-28 20:52:55.252
      price  quantity  type               timestamp
0  90903000    0.0010     0 2024-04-28 20:53:00.208
1  90902000    0.1463     0 2024-04-28 20:53:00.208
2  90901000    0.1450     0 2024-04-28 20:53:00.208
3  90894000    0.0233     0 2024-04-28 20:53:00.208
4  90893000    0.0220     0 2024-04-28 20:53:00.208
      price  quantity  type               timestamp
0  90945000    0.0082     1 2024-04-28 20:53:00.208
1  90946000    0.0064     1 2024-04-28 20:53:00.208
2  90974000    0.3140     1 2024-04-28 20:53:00.208
3  91000000    0.0001     1 2024-04-28 20:53:00.208
4  91001000    0.0640     1 2024-04-28 20:53:00.208
      price  quantity  type               timestamp
0  90905000    0.0232     0 2024-04-28 20:53:05.158
1  90904000    0.1450     0 2024-04-28 20:53:05.158
2  90902000    0.0013     0 2024-04-28 20:53:05.158
3  90893000    0.0220     0 2024-04-28 20:53:05.158
4  90892000    1.8045     0 2024-04-28 20:53:05.158
      price  quantity  type               timestamp
0  90945000    0.0050     1 2024-04-28 20:53:05.158
1  90946000    0.0064     1 2024-04-28 20:53:05.158
2  90974000    0.3140     1 2024-04-28 20:53:05.158
3  90999000    0.0370     1 2024-04-28 20:53:05.158
4  91000000    0.0351     1 2024-04-28 20:53:05.158
      price  quantity  type               timestamp
0  90945000    0.0178     0 2024-04-28 20:53:10.110
1  90906000    0.0242     0 2024-04-28 20:53:10.110
2  90902000    0.0013     0 2024-04-28 20:53:10.110
3  90893000    0.0222     0 2024-04-28 20:53:10.110
4  90892000    1.8045     0 2024-04-28 20:53:10.110
      price  quantity  type               timestamp
0  90946000    0.0039     1 2024-04-28 20:53:10.110
1  90974000    0.3140     1 2024-04-28 20:53:10.110
2  90999000    0.0681     1 2024-04-28 20:53:10.110
3  91000000    0.0638     1 2024-04-28 20:53:10.110
4  91001000    0.0001     1 2024-04-28 20:53:10.110
      price  quantity  type               timestamp
0  90945000    0.0223     0 2024-04-28 20:53:15.066
1  90902000    0.0013     0 2024-04-28 20:53:15.066
2  90894000    0.0346     0 2024-04-28 20:53:15.066
3  90893000    0.0222     0 2024-04-28 20:53:15.066
4  90892000    1.8045     0 2024-04-28 20:53:15.066
      price  quantity  type               timestamp
0  90946000    0.0001     1 2024-04-28 20:53:15.066
1  90974000    0.3140     1 2024-04-28 20:53:15.066
2  90999000    0.0001     1 2024-04-28 20:53:15.066
3  91000000    0.0001     1 2024-04-28 20:53:15.066
4  91001000    0.0001     1 2024-04-28 20:53:15.066
      price  quantity  type               timestamp
0  90908000    0.4592     0 2024-04-28 20:53:20.019
1  90902000    0.0013     0 2024-04-28 20:53:20.019
2  90899000    0.0011     0 2024-04-28 20:53:20.019
3  90893000    0.0222     0 2024-04-28 20:53:20.019
4  90892000    1.8043     0 2024-04-28 20:53:20.019
      price  quantity  type               timestamp
0  90944000    0.0020     1 2024-04-28 20:53:20.019
1  90945000    0.1710     1 2024-04-28 20:53:20.019
2  90946000    0.0001     1 2024-04-28 20:53:20.019
3  90974000    0.3140     1 2024-04-28 20:53:20.019
4  90999000    0.0001     1 2024-04-28 20:53:20.019
      price  quantity  type               timestamp
0  90910000    0.0010     0 2024-04-28 20:53:24.989
1  90909000    0.0353     0 2024-04-28 20:53:24.989
2  90908000    0.3142     0 2024-04-28 20:53:24.989
3  90902000    0.0013     0 2024-04-28 20:53:24.989
4  90900000    0.0164     0 2024-04-28 20:53:24.989
      price  quantity  type               timestamp
0  90945000    0.1630     1 2024-04-28 20:53:24.989
1  90946000    0.0001     1 2024-04-28 20:53:24.989
2  90974000    0.3140     1 2024-04-28 20:53:24.989
3  90999000    0.0001     1 2024-04-28 20:53:24.989
4  91000000    0.0001     1 2024-04-28 20:53:24.989
      price  quantity  type               timestamp
0  90911000    0.0409     0 2024-04-28 20:53:29.943
1  90910000    0.1460     0 2024-04-28 20:53:29.943
2  90908000    0.3142     0 2024-04-28 20:53:29.943
3  90902000    0.0013     0 2024-04-28 20:53:29.943
4  90900000    0.0175     0 2024-04-28 20:53:29.943
      price  quantity  type               timestamp
0  90999000    0.0001     1 2024-04-28 20:53:29.943
1  91000000    0.0001     1 2024-04-28 20:53:29.943
2  91001000    0.0001     1 2024-04-28 20:53:29.943
3  91004000    0.0002     1 2024-04-28 20:53:29.943
4  91005000    0.0681     1 2024-04-28 20:53:29.943
      price  quantity  type               timestamp
0  90946000    0.0010     0 2024-04-28 20:53:34.895
1  90945000    0.0055     0 2024-04-28 20:53:34.895
2  90909000    0.0363     0 2024-04-28 20:53:34.895
3  90908000    0.3142     0 2024-04-28 20:53:34.895
4  90906000    0.0570     0 2024-04-28 20:53:34.895
      price  quantity  type               timestamp
0  90998000    0.0063     1 2024-04-28 20:53:34.895
1  90999000    0.0001     1 2024-04-28 20:53:34.895
2  91000000    0.0001     1 2024-04-28 20:53:34.895
3  91001000    0.0001     1 2024-04-28 20:53:34.895
4  91004000    0.0002     1 2024-04-28 20:53:34.895
      price  quantity  type               timestamp
0  90946000    0.0010     0 2024-04-28 20:53:39.856
1  90945000    0.0055     0 2024-04-28 20:53:39.856
2  90909000    0.0363     0 2024-04-28 20:53:39.856
3  90908000    0.3142     0 2024-04-28 20:53:39.856
4  90906000    0.0570     0 2024-04-28 20:53:39.856
      price  quantity  type               timestamp
0  90998000    0.0063     1 2024-04-28 20:53:39.856
1  90999000    0.0001     1 2024-04-28 20:53:39.856
2  91000000    0.0001     1 2024-04-28 20:53:39.856
3  91001000    0.0001     1 2024-04-28 20:53:39.856
4  91004000    0.0002     1 2024-04-28 20:53:39.856
      price  quantity  type               timestamp
0  90945000    0.0001     0 2024-04-28 20:53:44.810
1  90909000    0.0363     0 2024-04-28 20:53:44.810
2  90908000    0.3142     0 2024-04-28 20:53:44.810
3  90906000    0.0570     0 2024-04-28 20:53:44.810
4  90902000    0.0013     0 2024-04-28 20:53:44.810
      price  quantity  type               timestamp
0  90998000    0.1098     1 2024-04-28 20:53:44.810
1  90999000    0.0001     1 2024-04-28 20:53:44.810
2  91000000    0.0001     1 2024-04-28 20:53:44.810
3  91001000    0.0001     1 2024-04-28 20:53:44.810
4  91004000    0.1121     1 2024-04-28 20:53:44.810
      price  quantity  type               timestamp
0  90947000    0.0054     0 2024-04-28 20:53:49.761
1  90946000    0.0008     0 2024-04-28 20:53:49.761
2  90945000    0.0001     0 2024-04-28 20:53:49.761
3  90909000    0.0374     0 2024-04-28 20:53:49.761
4  90908000    0.3142     0 2024-04-28 20:53:49.761
      price  quantity  type               timestamp
0  90999000    0.0001     1 2024-04-28 20:53:49.761
1  91000000    0.0001     1 2024-04-28 20:53:49.761
2  91001000    0.0064     1 2024-04-28 20:53:49.761
3  91004000    0.1116     1 2024-04-28 20:53:49.761
4  91005000    0.0681     1 2024-04-28 20:53:49.761
      price  quantity  type               timestamp
0  90949000    0.0010     0 2024-04-28 20:53:54.712
1  90948000    0.0056     0 2024-04-28 20:53:54.712
2  90946000    0.0008     0 2024-04-28 20:53:54.712
3  90945000    0.0001     0 2024-04-28 20:53:54.712
4  90925000    0.1119     0 2024-04-28 20:53:54.712
      price  quantity  type               timestamp
0  90990000    0.3140     1 2024-04-28 20:53:54.712
1  91000000    0.0000     1 2024-04-28 20:53:54.712
2  91001000    0.0064     1 2024-04-28 20:53:54.712
3  91004000    0.0002     1 2024-04-28 20:53:54.712
4  91005000    0.0681     1 2024-04-28 20:53:54.712
      price  quantity  type               timestamp
0  90950000    0.0064     0 2024-04-28 20:53:59.667
1  90946000    0.0008     0 2024-04-28 20:53:59.667
2  90945000    0.0001     0 2024-04-28 20:53:59.667
3  90925000    0.1119     0 2024-04-28 20:53:59.667
4  90924000    0.3142     0 2024-04-28 20:53:59.667
      price  quantity  type               timestamp
0  90990000    0.3137     1 2024-04-28 20:53:59.667
1  91000000    0.0000     1 2024-04-28 20:53:59.667
2  91001000    0.0064     1 2024-04-28 20:53:59.667
3  91004000    0.0002     1 2024-04-28 20:53:59.667
4  91005000    0.0681     1 2024-04-28 20:53:59.667
      price  quantity  type               timestamp
0  90951000    0.0064     0 2024-04-28 20:54:04.623
1  90950000    0.0011     0 2024-04-28 20:54:04.623
2  90946000    0.0008     0 2024-04-28 20:54:04.623
3  90945000    0.0001     0 2024-04-28 20:54:04.623
4  90925000    0.1119     0 2024-04-28 20:54:04.623
      price  quantity  type               timestamp
0  90990000    0.3121     1 2024-04-28 20:54:04.623
1  91000000    0.0000     1 2024-04-28 20:54:04.623
2  91001000    0.0064     1 2024-04-28 20:54:04.623
3  91004000    0.0002     1 2024-04-28 20:54:04.623
4  91005000    0.0681     1 2024-04-28 20:54:04.623
      price  quantity  type               timestamp
0  90952000    0.0035     0 2024-04-28 20:54:09.603
1  90951000    0.0001     0 2024-04-28 20:54:09.603
2  90950000    0.0012     0 2024-04-28 20:54:09.603
3  90946000    0.0008     0 2024-04-28 20:54:09.603
4  90945000    0.0001     0 2024-04-28 20:54:09.603
      price  quantity  type               timestamp
0  90990000    0.3119     1 2024-04-28 20:54:09.603
1  91000000    0.0000     1 2024-04-28 20:54:09.603
2  91001000    0.0001     1 2024-04-28 20:54:09.603
3  91002000    0.0311     1 2024-04-28 20:54:09.603
4  91004000    0.0306     1 2024-04-28 20:54:09.603
      price  quantity  type               timestamp
0  90956000    0.0010     0 2024-04-28 20:54:14.563
1  90955000    0.0010     0 2024-04-28 20:54:14.563
2  90950000    0.0109     0 2024-04-28 20:54:14.563
3  90946000    0.0008     0 2024-04-28 20:54:14.563
4  90945000    0.0001     0 2024-04-28 20:54:14.563
      price  quantity  type               timestamp
0  90989000    0.0239     1 2024-04-28 20:54:14.563
1  90990000    0.3119     1 2024-04-28 20:54:14.563
2  91000000    0.0000     1 2024-04-28 20:54:14.563
3  91001000    0.0001     1 2024-04-28 20:54:14.563
4  91002000    0.0311     1 2024-04-28 20:54:14.563
      price  quantity  type               timestamp
0  90955000    0.0010     0 2024-04-28 20:54:19.519
1  90950000    0.0109     0 2024-04-28 20:54:19.519
2  90946000    0.0008     0 2024-04-28 20:54:19.519
3  90945000    0.0001     0 2024-04-28 20:54:19.519
4  90925000    0.0100     0 2024-04-28 20:54:19.519
      price  quantity  type               timestamp
0  90956000    0.0259     1 2024-04-28 20:54:19.519
1  90989000    0.0183     1 2024-04-28 20:54:19.519
2  90990000    0.3119     1 2024-04-28 20:54:19.519
